Date,Time,DevTemp,ID,PlantReplicate,Sex,Anatomy,Measurement
6/30/2021,14:49,26,4PinkOrangeM,4,Male,f.ovi1,1422.0375
6/30/2021,14:49,26,10BlueOrangeF,4,Male,f.ovi1,1422.0375
6/30/2021,14:49,26,4PinkOrangeM,10,Female,f.ovi1,1422.0375
6/30/2021,14:49,26,10BlueOrangeF,10,Female,f.ovi1,1422.0375
6/30/2021,14:49,26,4PinkOrangeM,10,Female,f.ovi1,1422.0375
6/30/2021,14:49,26,10BlueOrangeF,10,Female,f.ovi1,1422.0375
6/30/2021,14:49,26,4PinkOrangeM,4,Male,f.ovi2,261.6025
6/30/2021,14:49,26,10BlueOrangeF,4,Male,f.ovi2,261.6025
6/30/2021,14:49,26,4PinkOrangeM,4,Male,f.ovi2,261.6025
6/30/2021,14:49,26,10BlueOrangeF,4,Male,f.ovi2,261.6025
6/30/2021,14:49,26,4PinkOrangeM,10,Female,f.ovi2,261.6025
6/30/2021,14:49,26,10BlueOrangeF,10,Female,f.ovi2,261.6025
6/30/2021,14:49,26,4PinkOrangeM,10,Female,f.ovi2,261.6025
6/30/2021,14:49,26,10BlueOrangeF,10,Female,f.ovi2,261.6025
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed1,342.035
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed1,342.035
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed1,342.035
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed1,342.035
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed1,342.035
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed1,342.035
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed1,342.035
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed1,342.035
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed2,362.23
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed2,362.23
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed2,362.23
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed2,362.23
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed2,362.23
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed2,362.23
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed2,362.23
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed2,362.23
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed3,218.03
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed3,218.03
6/30/2021,14:52,26,14PinkPurpleM,14,Male,m.aed3,218.03
6/30/2021,14:52,26,2PurpleF,14,Male,m.aed3,218.03
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed3,218.03
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed3,218.03
6/30/2021,14:52,26,14PinkPurpleM,2,Female,m.aed3,218.03
6/30/2021,14:52,26,2PurpleF,2,Female,m.aed3,218.03
6/30/2021,14:52,26,14PinkPurpleM,14,Male,f.ovi1,1530.03
6/30/2021,14:52,26,2PurpleF,14,Male,f.ovi1,1530.03
6/30/2021,14:52,26,14PinkPurpleM,14,Male,f.ovi1,1530.03
6/30/2021,14:52,26,2PurpleF,14,Male,f.ovi1,1530.03
6/30/2021,14:52,26,14PinkPurpleM,2,Female,f.ovi1,1530.03
6/30/2021,14:52,26,2PurpleF,2,Female,f.ovi1,1530.03
6/30/2021,14:52,26,14PinkPurpleM,2,Female,f.ovi1,1530.03
6/30/2021,14:52,26,2PurpleF,2,Female,f.ovi1,1530.03
6/30/2021,15:35,26,10GreenM,10,Male,m.aed1,370.025
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed1,370.025
6/30/2021,15:35,26,10GreenM,10,Male,m.aed1,370.025
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed1,370.025
6/30/2021,15:35,26,10GreenM,14,Female,m.aed1,370.025
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed1,370.025
6/30/2021,15:35,26,10GreenM,14,Female,m.aed1,370.025
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed1,370.025
6/30/2021,15:35,26,10GreenM,10,Male,m.aed2,394.86
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed2,394.86
6/30/2021,15:35,26,10GreenM,10,Male,m.aed2,394.86
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed2,394.86
6/30/2021,15:35,26,10GreenM,14,Female,m.aed2,394.86
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed2,394.86
6/30/2021,15:35,26,10GreenM,14,Female,m.aed2,394.86
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed2,394.86
6/30/2021,15:35,26,10GreenM,10,Male,m.aed3,226.6
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed3,226.6
6/30/2021,15:35,26,10GreenM,10,Male,m.aed3,226.6
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,m.aed3,226.6
6/30/2021,15:35,26,10GreenM,14,Female,m.aed3,226.6
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed3,226.6
6/30/2021,15:35,26,10GreenM,14,Female,m.aed3,226.6
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,m.aed3,226.6
6/30/2021,15:35,26,10GreenM,10,Male,f.ovi1,1552.48
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,f.ovi1,1552.48
6/30/2021,15:35,26,10GreenM,10,Male,f.ovi1,1552.48
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,f.ovi1,1552.48
6/30/2021,15:35,26,10GreenM,14,Female,f.ovi1,1552.48
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,f.ovi1,1552.48
6/30/2021,15:35,26,10GreenM,14,Female,f.ovi1,1552.48
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,f.ovi1,1552.48
6/30/2021,15:35,26,10GreenM,10,Male,f.ovi2,330.7625
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,f.ovi2,330.7625
6/30/2021,15:35,26,10GreenM,10,Male,f.ovi2,330.7625
6/30/2021,15:35,26,14WhiteOrangeF,10,Male,f.ovi2,330.7625
6/30/2021,15:35,26,10GreenM,14,Female,f.ovi2,330.7625
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,f.ovi2,330.7625
6/30/2021,15:35,26,10GreenM,14,Female,f.ovi2,330.7625
6/30/2021,15:35,26,14WhiteOrangeF,14,Female,f.ovi2,330.7625
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed1,356.975
6/30/2021,15:38,26,2GreenF,16,Male,m.aed1,356.975
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed1,356.975
6/30/2021,15:38,26,2GreenF,16,Male,m.aed1,356.975
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed1,356.975
6/30/2021,15:38,26,2GreenF,2,Female,m.aed1,356.975
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed1,356.975
6/30/2021,15:38,26,2GreenF,2,Female,m.aed1,356.975
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed2,371.5
6/30/2021,15:38,26,2GreenF,16,Male,m.aed2,371.5
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed2,371.5
6/30/2021,15:38,26,2GreenF,16,Male,m.aed2,371.5
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed2,371.5
6/30/2021,15:38,26,2GreenF,2,Female,m.aed2,371.5
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed2,371.5
6/30/2021,15:38,26,2GreenF,2,Female,m.aed2,371.5
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed3,220.18
6/30/2021,15:38,26,2GreenF,16,Male,m.aed3,220.18
6/30/2021,15:38,26,16WhiteGreenM,16,Male,m.aed3,220.18
6/30/2021,15:38,26,2GreenF,16,Male,m.aed3,220.18
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed3,220.18
6/30/2021,15:38,26,2GreenF,2,Female,m.aed3,220.18
6/30/2021,15:38,26,16WhiteGreenM,2,Female,m.aed3,220.18
6/30/2021,15:38,26,2GreenF,2,Female,m.aed3,220.18
7/1/2021,9:58,26,4PinkYellowM,4,Male,f.ovi1,1518.785
7/1/2021,9:58,26,12TealYellowF,4,Male,f.ovi1,1518.785
7/1/2021,9:58,26,4PinkYellowM,4,Male,f.ovi1,1518.785
7/1/2021,9:58,26,12TealYellowF,4,Male,f.ovi1,1518.785
7/1/2021,9:58,26,4PinkYellowM,12,Female,f.ovi1,1518.785
7/1/2021,9:58,26,12TealYellowF,12,Female,f.ovi1,1518.785
7/1/2021,9:58,26,4PinkYellowM,12,Female,f.ovi1,1518.785
7/1/2021,9:58,26,12TealYellowF,12,Female,f.ovi1,1518.785
7/1/2021,9:58,26,4PinkYellowM,4,Male,f.ovi2,325.105
7/1/2021,9:58,26,12TealYellowF,4,Male,f.ovi2,325.105
7/1/2021,9:58,26,4PinkYellowM,4,Male,f.ovi2,325.105
7/1/2021,9:58,26,12TealYellowF,4,Male,f.ovi2,325.105
7/1/2021,9:58,26,4PinkYellowM,12,Female,f.ovi2,325.105
7/1/2021,9:58,26,12TealYellowF,12,Female,f.ovi2,325.105
7/1/2021,9:58,26,4PinkYellowM,12,Female,f.ovi2,325.105
7/1/2021,9:58,26,12TealYellowF,12,Female,f.ovi2,325.105
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed1,341.515
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed1,341.515
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed1,341.515
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed1,341.515
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed1,341.515
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed1,341.515
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed1,341.515
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed1,341.515
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed2,354.465
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed2,354.465
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed2,354.465
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed2,354.465
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed2,354.465
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed2,354.465
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed2,354.465
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed2,354.465
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed3,205.955
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed3,205.955
7/1/2021,10:00,26,10WhiteYellowM,10,Male,m.aed3,205.955
7/1/2021,10:00,26,2RedYellowF,10,Male,m.aed3,205.955
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed3,205.955
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed3,205.955
7/1/2021,10:00,26,10WhiteYellowM,2,Female,m.aed3,205.955
7/1/2021,10:00,26,2RedYellowF,2,Female,m.aed3,205.955
7/1/2021,10:00,26,10WhiteYellowM,10,Male,f.ovi1,1659.855
7/1/2021,10:00,26,2RedYellowF,10,Male,f.ovi1,1659.855
7/1/2021,10:00,26,10WhiteYellowM,10,Male,f.ovi1,1659.855
7/1/2021,10:00,26,2RedYellowF,10,Male,f.ovi1,1659.855
7/1/2021,10:00,26,10WhiteYellowM,2,Female,f.ovi1,1659.855
7/1/2021,10:00,26,2RedYellowF,2,Female,f.ovi1,1659.855
7/1/2021,10:00,26,10WhiteYellowM,2,Female,f.ovi1,1659.855
7/1/2021,10:00,26,2RedYellowF,2,Female,f.ovi1,1659.855
7/1/2021,10:00,26,10WhiteYellowM,10,Male,f.ovi2,331.14
7/1/2021,10:00,26,2RedYellowF,10,Male,f.ovi2,331.14
7/1/2021,10:00,26,10WhiteYellowM,10,Male,f.ovi2,331.14
7/1/2021,10:00,26,2RedYellowF,10,Male,f.ovi2,331.14
7/1/2021,10:00,26,10WhiteYellowM,2,Female,f.ovi2,331.14
7/1/2021,10:00,26,2RedYellowF,2,Female,f.ovi2,331.14
7/1/2021,10:00,26,10WhiteYellowM,2,Female,f.ovi2,331.14
7/1/2021,10:00,26,2RedYellowF,2,Female,f.ovi2,331.14
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed1,352.925
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed1,352.925
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed1,352.925
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed1,352.925
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed1,352.925
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed1,352.925
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed1,352.925
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed1,352.925
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed2,369.235
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed2,369.235
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed2,369.235
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed2,369.235
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed2,369.235
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed2,369.235
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed2,369.235
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed2,369.235
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed3,206.81
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed3,206.81
7/1/2021,10:02,26,10RedPurpleM,10,Male,m.aed3,206.81
7/1/2021,10:02,26,2TealPurpleF,10,Male,m.aed3,206.81
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed3,206.81
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed3,206.81
7/1/2021,10:02,26,10RedPurpleM,2,Female,m.aed3,206.81
7/1/2021,10:02,26,2TealPurpleF,2,Female,m.aed3,206.81
7/1/2021,10:02,26,10RedPurpleM,10,Male,f.ovi1,1259.3225
7/1/2021,10:02,26,2TealPurpleF,10,Male,f.ovi1,1259.3225
7/1/2021,10:02,26,10RedPurpleM,10,Male,f.ovi1,1259.3225
7/1/2021,10:02,26,2TealPurpleF,10,Male,f.ovi1,1259.3225
7/1/2021,10:02,26,10RedPurpleM,2,Female,f.ovi1,1259.3225
7/1/2021,10:02,26,2TealPurpleF,2,Female,f.ovi1,1259.3225
7/1/2021,10:02,26,10RedPurpleM,2,Female,f.ovi1,1259.3225
7/1/2021,10:02,26,2TealPurpleF,2,Female,f.ovi1,1259.3225
7/1/2021,10:02,26,10RedPurpleM,10,Male,f.ovi2,290.69
7/1/2021,10:02,26,2TealPurpleF,10,Male,f.ovi2,290.69
7/1/2021,10:02,26,10RedPurpleM,10,Male,f.ovi2,290.69
7/1/2021,10:02,26,2TealPurpleF,10,Male,f.ovi2,290.69
7/1/2021,10:02,26,10RedPurpleM,2,Female,f.ovi2,290.69
7/1/2021,10:02,26,2TealPurpleF,2,Female,f.ovi2,290.69
7/1/2021,10:02,26,10RedPurpleM,2,Female,f.ovi2,290.69
7/1/2021,10:02,26,2TealPurpleF,2,Female,f.ovi2,290.69
7/1/2021,10:02,26,8RedBlueM,8,Male,f.ovi1,1826.0025
7/1/2021,10:02,26,4WhiteOrangeF,8,Male,f.ovi1,1826.0025
7/1/2021,10:02,26,8RedBlueM,8,Male,f.ovi1,1826.0025
7/1/2021,10:02,26,4WhiteOrangeF,8,Male,f.ovi1,1826.0025
7/1/2021,10:02,26,8RedBlueM,4,Female,f.ovi1,1826.0025
7/1/2021,10:02,26,4WhiteOrangeF,4,Female,f.ovi1,1826.0025
7/1/2021,10:02,26,8RedBlueM,4,Female,f.ovi1,1826.0025
7/1/2021,10:02,26,4WhiteOrangeF,4,Female,f.ovi1,1826.0025
7/1/2021,10:02,26,8RedBlueM,8,Male,f.ovi2,332.4175
7/1/2021,10:02,26,4WhiteOrangeF,8,Male,f.ovi2,332.4175
7/1/2021,10:02,26,8RedBlueM,8,Male,f.ovi2,332.4175
7/1/2021,10:02,26,4WhiteOrangeF,8,Male,f.ovi2,332.4175
7/1/2021,10:02,26,8RedBlueM,4,Female,f.ovi2,332.4175
7/1/2021,10:02,26,4WhiteOrangeF,4,Female,f.ovi2,332.4175
7/1/2021,10:02,26,8RedBlueM,4,Female,f.ovi2,332.4175
7/1/2021,10:02,26,4WhiteOrangeF,4,Female,f.ovi2,332.4175
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed1,344.865
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed1,344.865
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed1,344.865
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed1,344.865
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed1,344.865
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed1,344.865
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed1,344.865
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed1,344.865
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed2,383.29
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed2,383.29
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed2,383.29
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed2,383.29
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed2,383.29
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed2,383.29
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed2,383.29
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed2,383.29
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed3,238.725
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed3,238.725
7/1/2021,10:03,26,12RedYellowM,12,Male,m.aed3,238.725
7/1/2021,10:03,26,8WhiteYellowF,12,Male,m.aed3,238.725
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed3,238.725
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed3,238.725
7/1/2021,10:03,26,12RedYellowM,8,Female,m.aed3,238.725
7/1/2021,10:03,26,8WhiteYellowF,8,Female,m.aed3,238.725
7/1/2021,10:03,26,12RedYellowM,12,Male,f.ovi1,1522.125
7/1/2021,10:03,26,8WhiteYellowF,12,Male,f.ovi1,1522.125
7/1/2021,10:03,26,12RedYellowM,12,Male,f.ovi1,1522.125
7/1/2021,10:03,26,8WhiteYellowF,12,Male,f.ovi1,1522.125
7/1/2021,10:03,26,12RedYellowM,8,Female,f.ovi1,1522.125
7/1/2021,10:03,26,8WhiteYellowF,8,Female,f.ovi1,1522.125
7/1/2021,10:03,26,12RedYellowM,8,Female,f.ovi1,1522.125
7/1/2021,10:03,26,8WhiteYellowF,8,Female,f.ovi1,1522.125
7/1/2021,10:03,26,12RedYellowM,12,Male,f.ovi2,321.7225
7/1/2021,10:03,26,8WhiteYellowF,12,Male,f.ovi2,321.7225
7/1/2021,10:03,26,12RedYellowM,12,Male,f.ovi2,321.7225
7/1/2021,10:03,26,8WhiteYellowF,12,Male,f.ovi2,321.7225
7/1/2021,10:03,26,12RedYellowM,8,Female,f.ovi2,321.7225
7/1/2021,10:03,26,8WhiteYellowF,8,Female,f.ovi2,321.7225
7/1/2021,10:03,26,12RedYellowM,8,Female,f.ovi2,321.7225
7/1/2021,10:03,26,8WhiteYellowF,8,Female,f.ovi2,321.7225
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed1,359.505
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed1,359.505
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed1,359.505
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed1,359.505
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed1,359.505
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed1,359.505
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed1,359.505
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed1,359.505
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed2,374.095
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed2,374.095
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed2,374.095
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed2,374.095
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed2,374.095
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed2,374.095
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed2,374.095
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed2,374.095
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed3,213.355
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed3,213.355
7/1/2021,10:04,26,16RedYellowM,16,Male,m.aed3,213.355
7/1/2021,10:04,26,8PinkGreenF,16,Male,m.aed3,213.355
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed3,213.355
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed3,213.355
7/1/2021,10:04,26,16RedYellowM,8,Female,m.aed3,213.355
7/1/2021,10:04,26,8PinkGreenF,8,Female,m.aed3,213.355
7/1/2021,10:04,26,16RedYellowM,16,Male,f.ovi1,1401.805
7/1/2021,10:04,26,8PinkGreenF,16,Male,f.ovi1,1401.805
7/1/2021,10:04,26,16RedYellowM,16,Male,f.ovi1,1401.805
7/1/2021,10:04,26,8PinkGreenF,16,Male,f.ovi1,1401.805
7/1/2021,10:04,26,16RedYellowM,8,Female,f.ovi1,1401.805
7/1/2021,10:04,26,8PinkGreenF,8,Female,f.ovi1,1401.805
7/1/2021,10:04,26,16RedYellowM,8,Female,f.ovi1,1401.805
7/1/2021,10:04,26,8PinkGreenF,8,Female,f.ovi1,1401.805
7/1/2021,10:04,26,16RedYellowM,16,Male,f.ovi2,329.46
7/1/2021,10:04,26,8PinkGreenF,16,Male,f.ovi2,329.46
7/1/2021,10:04,26,16RedYellowM,16,Male,f.ovi2,329.46
7/1/2021,10:04,26,8PinkGreenF,16,Male,f.ovi2,329.46
7/1/2021,10:04,26,16RedYellowM,8,Female,f.ovi2,329.46
7/1/2021,10:04,26,8PinkGreenF,8,Female,f.ovi2,329.46
7/1/2021,10:04,26,16RedYellowM,8,Female,f.ovi2,329.46
7/1/2021,10:04,26,8PinkGreenF,8,Female,f.ovi2,329.46
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed1,348.115
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed1,348.115
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed1,348.115
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed1,348.115
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed1,348.115
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed1,348.115
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed1,348.115
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed1,348.115
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed2,358.76
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed2,358.76
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed2,358.76
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed2,358.76
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed2,358.76
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed2,358.76
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed2,358.76
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed2,358.76
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed3,207.505
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed3,207.505
7/1/2021,10:05,26,6YellowPurpleM,6,Male,m.aed3,207.505
7/1/2021,10:05,26,8WhiteRedF,6,Male,m.aed3,207.505
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed3,207.505
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed3,207.505
7/1/2021,10:05,26,6YellowPurpleM,8,Female,m.aed3,207.505
7/1/2021,10:05,26,8WhiteRedF,8,Female,m.aed3,207.505
7/1/2021,10:05,26,6YellowPurpleM,6,Male,f.ovi1,1417.46
7/1/2021,10:05,26,8WhiteRedF,6,Male,f.ovi1,1417.46
7/1/2021,10:05,26,6YellowPurpleM,6,Male,f.ovi1,1417.46
7/1/2021,10:05,26,8WhiteRedF,6,Male,f.ovi1,1417.46
7/1/2021,10:05,26,6YellowPurpleM,8,Female,f.ovi1,1417.46
7/1/2021,10:05,26,8WhiteRedF,8,Female,f.ovi1,1417.46
7/1/2021,10:05,26,6YellowPurpleM,8,Female,f.ovi1,1417.46
7/1/2021,10:05,26,8WhiteRedF,8,Female,f.ovi1,1417.46
7/1/2021,10:05,26,6YellowPurpleM,6,Male,f.ovi2,260.54
7/1/2021,10:05,26,8WhiteRedF,6,Male,f.ovi2,260.54
7/1/2021,10:05,26,6YellowPurpleM,6,Male,f.ovi2,260.54
7/1/2021,10:05,26,8WhiteRedF,6,Male,f.ovi2,260.54
7/1/2021,10:05,26,6YellowPurpleM,8,Female,f.ovi2,260.54
7/1/2021,10:05,26,8WhiteRedF,8,Female,f.ovi2,260.54
7/1/2021,10:05,26,6YellowPurpleM,8,Female,f.ovi2,260.54
7/1/2021,10:05,26,8WhiteRedF,8,Female,f.ovi2,260.54
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed1,349.8
7/1/2021,10:06,26,14RedF,16,Male,m.aed1,349.8
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed1,349.8
7/1/2021,10:06,26,14RedF,16,Male,m.aed1,349.8
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed1,349.8
7/1/2021,10:06,26,14RedF,14,Female,m.aed1,349.8
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed1,349.8
7/1/2021,10:06,26,14RedF,14,Female,m.aed1,349.8
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed2,375.42
7/1/2021,10:06,26,14RedF,16,Male,m.aed2,375.42
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed2,375.42
7/1/2021,10:06,26,14RedF,16,Male,m.aed2,375.42
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed2,375.42
7/1/2021,10:06,26,14RedF,14,Female,m.aed2,375.42
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed2,375.42
7/1/2021,10:06,26,14RedF,14,Female,m.aed2,375.42
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed3,210.255
7/1/2021,10:06,26,14RedF,16,Male,m.aed3,210.255
7/1/2021,10:06,26,16WhiteTealM,16,Male,m.aed3,210.255
7/1/2021,10:06,26,14RedF,16,Male,m.aed3,210.255
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed3,210.255
7/1/2021,10:06,26,14RedF,14,Female,m.aed3,210.255
7/1/2021,10:06,26,16WhiteTealM,14,Female,m.aed3,210.255
7/1/2021,10:06,26,14RedF,14,Female,m.aed3,210.255
7/1/2021,10:06,26,16WhiteTealM,16,Male,f.ovi1,1431.69
7/1/2021,10:06,26,14RedF,16,Male,f.ovi1,1431.69
7/1/2021,10:06,26,16WhiteTealM,16,Male,f.ovi1,1431.69
7/1/2021,10:06,26,14RedF,16,Male,f.ovi1,1431.69
7/1/2021,10:06,26,16WhiteTealM,14,Female,f.ovi1,1431.69
7/1/2021,10:06,26,14RedF,14,Female,f.ovi1,1431.69
