MSA,Water_Using_Cluster,Days,Bathtub_prop,RO_system_prop,Humidifer_prop,Evaporative_cooler_prop,Ice_make_prop,Year_built_mean,Home_value_per_sqft_prctl_mean,Home_size_prctl_mean,Avg_msa_daily_temp,Avg_msa_daily_ppt,daily_vol_cw_pc,daily_vol_dw_pc,daily_vol_faucet_pc,daily_vol_indoor_pc,daily_vol_leak_pc,daily_vol_shower_pc,daily_vol_soft_pc,daily_vol_toilet_pc,Daily_vol_mean
"Riverside, Ca",Medium Water-Using Cluster,20,0.415503876,0.097674419,0.024806202,0.021705426,0.334883721,27.86228482,0.494991191,0.501518362,6.631698,0,49.74714984,6.033008493,18.00936943,18.10457475,47.47800577,50.60570111,103.1379587,53.32493107,135.2680739
"Riverside, Ca",Medium Water-Using Cluster,21,0.409582689,0.095826893,0.021638331,0.021638331,0.335394127,27.64118565,0.49367174,0.502940737,8.353633,0,51.29522472,5.770287532,17.37240915,16.93065361,44.80706805,52.59791676,54.69758416,52.288405,133.5132595
"Riverside, Ca",Medium Water-Using Cluster,22,0.422187982,0.098613251,0.021571649,0.021571649,0.342064715,27.78849145,0.498032499,0.497431768,10.085003,0,42.94459056,6.373310568,17.33804416,16.16976087,42.43447772,53.42002215,90.86744082,52.98217404,133.2368813
"Riverside, Ca",Medium Water-Using Cluster,23,0.412130638,0.096423017,0.024883359,0.021772939,0.33125972,27.95290424,0.497399254,0.50105273,10.257421,0,48.06694929,6.02718437,18.42583381,17.59584305,45.25108189,52.54472196,89.88415866,55.4735594,138.8373427
"Riverside, Ca",Medium Water-Using Cluster,24,0.419047619,0.1,0.023809524,0.022222222,0.333333333,27.76121795,0.495915822,0.498694046,10.999914,0,48.29586931,7.047389907,21.32051106,18.85970975,49.36258649,53.14213998,75.70422416,61.87520601,149.3830292
"Riverside, Ca",Medium Water-Using Cluster,25,0.416534181,0.098569157,0.023847377,0.020667727,0.340222576,27.62439807,0.494139554,0.499150683,13.361556,0,46.1504424,7.627507417,20.40053425,19.56028394,44.29578283,50.01357767,87.50697712,60.3526602,143.8861832
"Riverside, Ca",Medium Water-Using Cluster,26,0.424382716,0.097222222,0.023148148,0.021604938,0.339506173,27.79127726,0.493722704,0.499957092,14.910368,0,59.41791616,6.167308051,18.32402827,17.77270947,47.15084363,51.43572175,81.86698035,57.79814062,146.1669932
"Riverside, Ca",Medium Water-Using Cluster,27,0.420155039,0.099224806,0.023255814,0.023255814,0.341085271,27.88419405,0.496643098,0.496875048,14.285029,0.000163214,53.48516946,6.25121436,17.62802784,16.79911085,58.55980586,50.08232946,79.55932658,54.78891492,138.8644196
"Riverside, Ca",Medium Water-Using Cluster,28,0.417310665,0.102009274,0.021638331,0.023183926,0.336939722,27.92823713,0.495775885,0.494445988,13.0175,3.672503,45.82762452,6.219822605,18.07377203,16.34780074,47.31377303,51.14283691,72.52382182,54.10956956,135.4030654
"Riverside, Ca",Medium Water-Using Cluster,29,0.418320611,0.097709924,0.022900763,0.022900763,0.335877863,27.87057011,0.496494627,0.497024613,11.43978,0.029328091,46.56057821,6.588855756,18.20297199,16.93493075,65.80755037,49.11300242,81.15976531,53.97809697,137.3130698
"Riverside, Ca",Medium Water-Using Cluster,30,0.421450151,0.098187311,0.02265861,0.02265861,0.335347432,27.98780488,0.491975245,0.498816438,9.97477,0.22026096,48.37435989,6.265247237,17.363935,14.98739978,58.8698267,48.20187754,73.39111639,54.35996729,132.3392554
"Riverside, Ca",Medium Water-Using Cluster,31,0.422600619,0.100619195,0.024767802,0.023219814,0.339009288,27.865625,0.495679311,0.500163893,11.556082,0.19926517,47.00348441,6.191024349,19.92925447,16.75750767,50.48471354,50.81208392,62.25539143,62.03534349,145.0371475
"Riverside, Ca",Medium Water-Using Cluster,32,0.413740458,0.097709924,0.022900763,0.022900763,0.33740458,27.76461538,0.495119917,0.502691721,11.146291,11.3174515,49.19025961,6.182815253,19.03850847,14.89133261,53.21666061,52.12405476,63.63165328,59.82186142,142.0843632
"Riverside, Ca",Medium Water-Using Cluster,33,0.418070444,0.101071975,0.022970904,0.024502297,0.339969372,27.85471406,0.497827603,0.500903771,7.9091988,2.7815766,53.4648768,6.468465797,18.68485559,17.4031907,39.36850497,51.392679,108.3036502,56.10337336,142.2366499
"Riverside, Ca",Medium Water-Using Cluster,34,0.410094637,0.102523659,0.023659306,0.025236593,0.339116719,28.41269841,0.496729202,0.493435883,6.793211,0.9849271,43.90191793,10.46001716,16.92908631,16.96202872,57.18060015,48.84726895,94.2395175,49.11507269,127.8754922
"Riverside, Ca",Medium Water-Using Cluster,35,0.428571429,0.089635854,0.025210084,0.028011204,0.364145658,29.00849858,0.50148065,0.478342223,8.6775875,1.1121433,43.30139182,7.249379123,16.74140425,15.9118894,57.67241598,44.8700363,57.84015323,44.60395878,124.8834928
"Riverside, Ca",Medium Water-Using Cluster,36,0.423497268,0.087431694,0.024590164,0.027322404,0.363387978,29.33149171,0.506611164,0.474214147,10.493793,0.8843839,51.04141529,7.943720804,17.22802638,18.18076822,40.45633275,47.82351183,102.6806178,46.6933904,131.7106794
"Riverside, Ca",Medium Water-Using Cluster,37,0.425352113,0.087323944,0.025352113,0.028169014,0.36056338,29.33903134,0.511701988,0.473194412,9.108904,5.807416,39.76580463,7.036828724,15.73303019,16.73736613,37.92079032,48.97451681,94.90515533,47.02821068,124.8274924
"Riverside, Ca",Medium Water-Using Cluster,38,0.425714286,0.085714286,0.025714286,0.028571429,0.36,29.09537572,0.511079859,0.47219927,8.483569,0.001823994,46.94078363,7.870181698,17.94958959,19.9769373,33.27679397,48.69567824,79.33977216,47.72157393,132.1080671
"Riverside, Ca",Medium Water-Using Cluster,39,0.426966292,0.084269663,0.025280899,0.025280899,0.365168539,28.97727273,0.50459306,0.481101128,8.470681,0,43.31970224,7.306693815,18.9834532,20.12868576,43.2622906,49.90260889,79.93568746,50.32305311,142.3445546
"Riverside, Ca",Medium Water-Using Cluster,40,0.430167598,0.092178771,0.025139665,0.030726257,0.37150838,29.44915254,0.506860058,0.47458054,10.448356,0.09048237,42.94753821,7.458228454,17.18271586,22.60293869,46.62921146,52.77507362,92.69219862,46.98658091,135.1799315
"Riverside, Ca",Medium Water-Using Cluster,41,0.428176796,0.091160221,0.024861878,0.027624309,0.367403315,28.98603352,0.49967953,0.481572135,10.945114,3.7037454,44.55308804,8.155069924,16.58859836,17.83471517,40.78082688,49.25040282,105.2040026,45.22002039,126.9784254
"Riverside, Ca",Medium Water-Using Cluster,42,0.423963134,0.102918587,0.023041475,0.023041475,0.34562212,27.91162791,0.494767066,0.499895635,10.10746,6.1505823,42.91877868,5.603557311,17.72830741,15.24486391,32.03618986,50.62340536,85.7121735,51.72419699,128.9820388
"Riverside, Ca",Medium Water-Using Cluster,43,0.425499232,0.102918587,0.023041475,0.023041475,0.341013825,27.89767442,0.499122732,0.497470664,8.22045,0.037780404,41.08112034,5.778368045,17.31878115,16.89198339,37.72226448,51.95709693,65.11263338,51.52950125,129.1457086
"Riverside, Ca",Medium Water-Using Cluster,44,0.422427035,0.101382488,0.023041475,0.019969278,0.339477727,27.9255814,0.498614175,0.501568425,9.558393,0,42.9293561,6.092235292,17.0977135,16.18973809,33.5793763,47.72261991,87.85992682,51.14555274,127.6740291
"Riverside, Ca",Medium Water-Using Cluster,45,0.419254658,0.094720497,0.023291925,0.01863354,0.340062112,27.79310345,0.496898792,0.499149419,10.346043,0,51.47940228,6.250504235,18.66514787,14.25197618,31.60197811,48.90849886,52.57798763,55.64559765,134.7617238
"Riverside, Ca",Medium Water-Using Cluster,46,0.417445483,0.098130841,0.023364486,0.021806854,0.347352025,27.93553459,0.495452529,0.497770858,8.979782,13.566934,48.28802369,6.463162598,18.51247181,13.90751185,44.89413203,46.97266813,110.9785408,54.80908815,135.7282704
"Riverside, Ca",Medium Water-Using Cluster,47,0.417840376,0.098591549,0.023474178,0.021909233,0.342723005,27.8957346,0.498242432,0.500728521,8.479846,6.301297,53.39489424,6.018050486,18.52855494,14.68964495,34.88992048,53.15976004,69.734194,56.76363537,142.2394961
"Riverside, Ca",Medium Water-Using Cluster,48,0.420722135,0.100470958,0.023547881,0.020408163,0.346938776,28,0.497922939,0.499917249,8.620788,4.2331624,48.59741211,6.049792794,17.21620086,17.42322098,41.89570947,50.47258815,85.04418512,51.52072211,130.065796
"Riverside, Ca",Medium Water-Using Cluster,49,0.419405321,0.097026604,0.023474178,0.018779343,0.341158059,27.83254344,0.497241207,0.501931639,6.2760096,0.044069696,50.43508087,6.471235042,17.21563947,16.78728461,40.4378204,53.3168574,59.74575441,50.30248105,131.2832012
"Riverside, Ca",Medium Water-Using Cluster,50,0.415625,0.0984375,0.0234375,0.01875,0.3390625,27.99369085,0.49715641,0.499363555,5.6252,0.000923199,43.88220301,5.77479359,17.50334025,17.04532777,32.70834076,51.56996328,83.10840934,50.6096866,127.8171756
"Riverside, Ca",Medium Water-Using Cluster,51,0.420472441,0.102362205,0.023622047,0.022047244,0.343307087,27.8968254,0.500066732,0.497076922,5.7285547,0.19586173,45.88727365,6.140494963,16.60678099,13.96525889,35.32085064,49.58583146,45.44541191,51.76885175,125.473844
"Riverside, Ca",Medium Water-Using Cluster,52,0.42155309,0.101426307,0.023771791,0.023771791,0.342313788,27.99520767,0.501172632,0.499629338,5.5586424,0,52.00667494,6.1288305,18.15031642,16.45562004,41.06183709,52.07247199,67.25912665,55.81475537,138.5066268
"Riverside, Ca",Medium Water-Using Cluster,53,0.423380727,0.102685624,0.023696682,0.022116904,0.342812006,27.72886762,0.500950636,0.497871282,6.18296,0,54.53021067,6.936436604,18.9050444,15.98458248,41.8902251,52.20484766,77.9956904,57.33513531,145.6882581
"Riverside, Ca",Medium Water-Using Cluster,54,0.420221169,0.102685624,0.022116904,0.022116904,0.341232227,27.78821656,0.50023534,0.498671574,5.994455,0,48.24061437,6.044948464,17.99305027,17.95548385,47.47535638,52.61499582,94.51296726,51.56108399,135.8708536
"Riverside, Ca",Medium Water-Using Cluster,55,0.42834891,0.102803738,0.023364486,0.023364486,0.347352025,27.88069074,0.496384196,0.499950164,6.6527567,0,44.70801544,5.698869841,17.97903142,19.9000228,44.41295326,52.38091214,68.06089571,51.02677866,133.0913499
"Riverside, Ca",Medium Water-Using Cluster,56,0.415360502,0.101880878,0.023510972,0.021943574,0.338557994,27.64770932,0.499263486,0.499897205,8.333479,0,49.19948288,6.416624441,17.35388188,17.75650314,41.39061106,50.30982689,85.71963709,49.48217138,128.4317122
"Riverside, Ca",Medium Water-Using Cluster,57,0.420807453,0.102484472,0.023291925,0.023291925,0.341614907,27.76018809,0.502605261,0.49756737,8.454373,0,45.12052983,6.091407264,16.85839581,16.42066509,58.75859195,52.28317705,71.32763458,49.75628172,131.3668907
"Riverside, Ca",Medium Water-Using Cluster,58,0.419811321,0.102201258,0.023584906,0.023584906,0.341194969,28.10618067,0.504943147,0.493835521,8.118681,0,48.28939228,5.937519355,16.79096166,16.32356373,37.98981594,50.16663952,70.94261375,51.16934368,127.7257531
"Riverside, Ca",Medium Water-Using Cluster,59,0.420545746,0.101123596,0.024077047,0.02247191,0.341894061,27.90614887,0.503353047,0.497128179,8.958034,0,49.50109545,6.560320472,17.49232385,16.61673024,53.77327531,52.62761726,58.82311758,54.33327025,140.3056823
"Riverside, Ca",Medium Water-Using Cluster,60,0.426100629,0.103773585,0.023584906,0.025157233,0.344339623,28.10459588,0.504617576,0.496282274,8.452669,0.007434848,44.39463873,6.242485333,17.95264415,17.58031006,39.79858103,51.40642103,68.73269473,56.62588039,137.7559327
"Riverside, Ca",Medium Water-Using Cluster,61,0.427884615,0.105769231,0.024038462,0.024038462,0.34775641,27.66666667,0.504870332,0.49741778,7.325491,0.76776046,49.01052641,6.044571602,17.85809895,17.50718963,36.52146583,49.74392371,64.70283136,51.72477708,132.0417716
"Riverside, Ca",Medium Water-Using Cluster,62,0.423197492,0.105015674,0.023510972,0.02507837,0.34169279,28.06951027,0.503319377,0.498675413,6.0287504,0.51605624,56.09277585,6.340566937,17.07259114,20.65742218,43.21136013,50.29084493,69.85585958,49.8536294,130.3196413
"Sacramento, Ca",Medium Water-Using Cluster,1,0.544117647,0.040441176,0.011029412,0.005514706,0.431985294,30.73055028,0.49342996,0.504446035,5.191189,1.6644838,51.94923414,6.296220929,18.1955218,19.22241246,61.03338699,45.55891384,114.333594,47.09210063,115.8130288
"Sacramento, Ca",Medium Water-Using Cluster,2,0.540037244,0.040968343,0.009310987,0.005586592,0.43575419,30.4,0.493045935,0.507368853,1.7916331,28.39471,53.33548033,5.931701499,17.56888382,18.21871346,61.69318438,40.39976924,76.55257428,46.11695571,111.5981599
"Sacramento, Ca",Medium Water-Using Cluster,3,0.537037037,0.038888889,0.009259259,0.005555556,0.433333333,30.71946565,0.49394859,0.503977056,2.1319556,1.3453623,53.24838748,6.653140142,19.35341284,16.43904622,57.234472,41.2905126,61.00637762,50.05532829,117.8250899
"Sacramento, Ca",Medium Water-Using Cluster,4,0.544280443,0.040590406,0.009225092,0.005535055,0.439114391,30.42666667,0.495766134,0.506864078,4.5166297,39.881794,53.9331484,6.814687953,20.79049189,18.51413357,70.09616014,44.53626421,,51.04413784,126.3287321
"Sacramento, Ca",Medium Water-Using Cluster,5,0.544789762,0.040219378,0.009140768,0.005484461,0.436928702,30.52075472,0.492855178,0.50687408,6.099329,12.705345,42.17903162,6.293782698,18.93582289,16.881463,59.28041372,42.70939295,42.6262137,47.48581254,112.3835961
"Sacramento, Ca",Medium Water-Using Cluster,6,0.546448087,0.038251366,0.009107468,0.005464481,0.442622951,30.37218045,0.495412059,0.503815722,5.87421,10.038417,52.15171401,6.265532068,18.97964441,20.98643682,77.16923895,42.66989367,72.0709477,46.36927675,116.5830507
"Sacramento, Ca",Medium Water-Using Cluster,7,0.546931408,0.039711191,0.009025271,0.005415162,0.435018051,30.60893855,0.498158317,0.498630821,4.586892,0.26725695,51.49235898,6.194452765,18.47895127,17.92600325,53.26239429,43.22575963,,46.21958465,114.9211729
"Sacramento, Ca",Medium Water-Using Cluster,8,0.544626594,0.04007286,0.009107468,0.005464481,0.438979964,30.5112782,0.496182081,0.499977803,4.174626,0.001827017,49.93502155,6.822240786,17.8820083,17.23618513,84.8607018,44.89441662,75.86915663,45.44233447,114.4703744
"Sacramento, Ca",Medium Water-Using Cluster,9,0.544964029,0.039568345,0.010791367,0.005395683,0.442446043,30.62337662,0.498006454,0.499540234,3.7042239,4.0672107,52.35162346,6.438770271,18.46630744,15.42204029,74.02533071,42.93516794,73.98169835,46.24837433,113.3952722
"Sacramento, Ca",Medium Water-Using Cluster,10,0.543278085,0.034990792,0.007366483,0.005524862,0.436464088,30.43346008,0.498492737,0.50174476,5.3386345,3.3961844,50.68478895,6.654284665,19.87933593,16.50638086,54.51828774,42.3669742,,53.41018297,122.9910456
"Sacramento, Ca",Medium Water-Using Cluster,11,0.548736462,0.039711191,0.009025271,0.005415162,0.438628159,30.60780669,0.49478489,0.50172745,6.044899,57.97411,52.69497926,6.966120591,20.68174274,21.11117195,45.9837852,47.46871164,16.96129532,51.96238934,129.9419935
"Sacramento, Ca",Medium Water-Using Cluster,12,0.55,0.039285714,0.008928571,0.005357143,0.448214286,30.60110294,0.493459933,0.50110144,3.3059986,18.36637,52.80795168,6.078387731,18.97062493,16.28699175,62.46526472,45.5438601,103.1184475,48.88289995,119.2849258
"Sacramento, Ca",Medium Water-Using Cluster,13,0.551845343,0.038664323,0.008787346,0.005272408,0.444639719,30.51898734,0.497508565,0.500858193,2.4801629,0.000316259,50.87865114,6.229276432,18.69608882,18.4353401,63.44129455,44.64231659,107.7078719,47.48828035,119.1926615
"Sacramento, Ca",Medium Water-Using Cluster,14,0.551483421,0.036649215,0.008726003,0.005235602,0.446771379,30.55655296,0.496470717,0.500302658,2.685946,0,53.36346359,5.915325302,18.51000241,16.92393216,66.37314324,45.01547958,56.06339386,48.69534072,117.5070227
"Sacramento, Ca",Medium Water-Using Cluster,15,0.56097561,0.040069686,0.008710801,0.005226481,0.444250871,30.63799283,0.498648096,0.498391642,3.5790305,0,50.52405599,6.470181271,18.32026346,17.02304116,71.54748157,44.65780603,60.02878526,50.03576335,120.4625852
"Sacramento, Ca",Medium Water-Using Cluster,16,0.558464223,0.040139616,0.006980803,0.005235602,0.439790576,30.46678636,0.495448579,0.502692759,4.5281606,0,52.74323833,6.805831514,18.51863708,15.26514748,83.75137519,45.04630625,71.63080217,48.29026935,118.2250413
"Sacramento, Ca",Medium Water-Using Cluster,17,0.556719023,0.040139616,0.008726003,0.005235602,0.436300175,30.84408602,0.49788704,0.500593322,4.5167937,0,57.90007009,6.829795594,20.31020328,18.61223712,74.72890781,46.83589984,,53.92725895,131.7000207
"Sacramento, Ca",Medium Water-Using Cluster,18,0.553228621,0.034904014,0.008726003,0.005235602,0.434554974,30.89228007,0.494376103,0.498488021,4.3910623,0,52.42849095,7.556600654,20.90063333,15.23770515,68.39967304,43.4738942,71.55333757,53.99973927,126.6078753
"Sacramento, Ca",Medium Water-Using Cluster,19,0.559176672,0.041166381,0.008576329,0.005145798,0.437392796,30.8324515,0.497857682,0.499751114,2.6294801,0,58.21940785,6.20070478,19.71896692,17.67816772,90.33323204,43.55918153,25.08773556,51.65765514,124.4829246
"Sacramento, Ca",Medium Water-Using Cluster,20,0.548275862,0.039655172,0.010344828,0.005172414,0.437931034,30.62943262,0.498640113,0.503952283,3.135855,0.056770418,53.98966789,6.241396961,19.84354043,17.60180209,67.52246006,45.53086333,78.84007196,51.44147622,126.4149675
"Sacramento, Ca",Medium Water-Using Cluster,21,0.547826087,0.04,0.010434783,0.005217391,0.43826087,30.66428571,0.497981048,0.502371845,5.418599,0.043531418,52.30145177,6.148651324,19.89664344,17.05235963,60.95340158,44.42665243,191.2069652,53.14882121,124.8692606
"Sacramento, Ca",Medium Water-Using Cluster,22,0.550347222,0.039930556,0.010416667,0.005208333,0.444444444,30.66785714,0.500126844,0.504234067,5.1768117,0,57.43889731,5.928373676,19.91496295,15.56788263,64.38412105,44.16377024,187.2535329,52.06554073,125.1778288
"Sacramento, Ca",Medium Water-Using Cluster,23,0.548042705,0.039145907,0.010676157,0.005338078,0.439501779,30.81684982,0.500569191,0.499057428,5.4185834,0.12456406,54.52139998,7.429612001,21.19102454,15.45544796,49.97167016,41.56749904,58.73002025,55.01349298,123.9815976
"Sacramento, Ca",Medium Water-Using Cluster,24,0.549450549,0.042124542,0.010989011,0.005494505,0.435897436,30.71939736,0.492555996,0.500139152,7.0441175,0.020087773,59.12343323,7.348197283,22.39908773,16.99576869,47.79744119,51.96328861,45.67505598,57.18936929,138.6734347
"Sacramento, Ca",Medium Water-Using Cluster,25,0.553308824,0.042279412,0.011029412,0.005514706,0.433823529,31.08695652,0.490123138,0.500463968,8.174511,0.021989241,51.99629588,7.748325807,22.33185854,16.9311139,61.82272954,45.24073482,43.40388821,58.16418597,129.8435078
"Sacramento, Ca",Medium Water-Using Cluster,26,0.54954955,0.041441441,0.010810811,0.005405405,0.436036036,30.89444444,0.495399965,0.500941898,8.366672,0.09195416,56.42565455,7.064331484,20.90030848,17.41855107,65.44214329,44.24904478,122.4986116,54.6603071,128.2261177
"Sacramento, Ca",Medium Water-Using Cluster,27,0.558510638,0.039007092,0.010638298,0.005319149,0.443262411,30.86909091,0.502581745,0.494812764,8.70694,30.148298,59.46356482,6.754470689,20.70536934,16.56507709,59.75692567,45.88888234,106.5014343,54.73515384,126.4683427
"Sacramento, Ca",Medium Water-Using Cluster,28,0.553819444,0.039930556,0.010416667,0.005208333,0.435763889,31.114082,0.500254316,0.496931986,5.9690146,31.492918,56.61326493,6.113859661,18.55231106,16.66150487,47.39524842,46.1015646,154.0180619,51.50772912,120.0128833
"Sacramento, Ca",Medium Water-Using Cluster,29,0.54973822,0.038394415,0.010471204,0.005235602,0.438045375,30.71198569,0.499905354,0.50240235,4.621241,3.053665,64.42305048,6.635161906,19.33863352,15.20813155,58.3732082,44.51017539,70.98652606,54.36871541,125.3574997
"Sacramento, Ca",Medium Water-Using Cluster,30,0.558510638,0.040780142,0.008865248,0.005319149,0.445035461,30.44626594,0.495655468,0.505087233,6.007384,23.772572,51.57312218,6.900637182,19.30547912,14.56079467,50.44547736,43.25800203,58.26013178,52.74453826,119.8352096
"Sacramento, Ca",Medium Water-Using Cluster,31,0.550442478,0.038938053,0.010619469,0.005309735,0.442477876,30.8870674,0.499659624,0.49921431,9.78973,86.88495,51.9592638,7.078773531,21.14261675,15.5219562,57.2182946,45.31834564,,56.81782098,128.4590815
"Sacramento, Ca",Medium Water-Using Cluster,32,0.550802139,0.039215686,0.008912656,0.005347594,0.438502674,30.48807339,0.496385938,0.501888921,7.5429773,70.915886,55.66086929,7.159262991,20.5151399,15.64346037,72.40919181,43.7922741,,55.85224152,127.3894841
"Sacramento, Ca",Medium Water-Using Cluster,33,0.54964539,0.035460993,0.008865248,0.005319149,0.432624113,30.52823315,0.499031545,0.503127023,5.219475,0.6670869,55.60970084,6.320615187,21.04735419,16.25173715,38.01914551,46.96960484,64.74182944,56.26764544,132.4288543
"Sacramento, Ca",Medium Water-Using Cluster,34,0.547528517,0.039923954,0.009505703,0.005703422,0.431558935,31.18395303,0.496248118,0.496166453,2.3702066,17.67542,50.28316252,11.48236584,18.61880396,18.53438861,54.82830679,45.07243455,186.6338038,46.54765489,120.7959755
"Sacramento, Ca",Medium Water-Using Cluster,35,0.558891455,0.03926097,0.004618938,0.002309469,0.441108545,30.8062201,0.51554641,0.484290581,4.256767,1.9799981,45.28017951,7.067895114,18.85081982,11.76172716,71.05451595,46.57953924,,43.46655393,116.4027004
"Sacramento, Ca",Medium Water-Using Cluster,36,0.549763033,0.037914692,0.007109005,0.002369668,0.44549763,31.06112469,0.514035746,0.486849409,8.293916,24.63883,51.75235824,7.456527224,18.56081861,14.73557017,57.65996286,46.28299172,,43.9937965,120.2061253
"Sacramento, Ca",Medium Water-Using Cluster,37,0.551068884,0.038004751,0.007125891,0.002375297,0.444180523,30.88916256,0.516252241,0.488876992,6.0569987,28.977457,43.9049285,7.146213578,17.431307,17.35934913,57.90759433,45.34093132,,42.40302746,115.550494
"Sacramento, Ca",Medium Water-Using Cluster,38,0.557142857,0.038095238,0.007142857,0.002380952,0.447619048,30.8817734,0.514488083,0.489101266,6.470049,1.7347198,47.4949173,7.629427863,20.11480017,13.71215554,60.56600974,47.78287152,,47.63911667,129.4230568
"Sacramento, Ca",Medium Water-Using Cluster,39,0.552941176,0.037647059,0.007058824,0.002352941,0.442352941,30.77073171,0.512749185,0.49025472,8.037829,12.089333,45.91555504,7.888130643,20.20561827,15.75148932,66.32472536,47.68197034,,46.21959182,128.3486572
"Sacramento, Ca",Medium Water-Using Cluster,40,0.558752998,0.038369305,0.004796163,0.002398082,0.446043165,30.70223325,0.510265392,0.492390929,7.987593,27.246798,49.99638102,7.007770789,19.20238036,15.38016533,42.61302243,46.07788162,39.86746355,45.27631133,120.9343869
"Sacramento, Ca",Medium Water-Using Cluster,41,0.556354916,0.038369305,0.004796163,0.002398082,0.446043165,30.85074627,0.514438117,0.487209173,7.5501413,32.09767,47.38496908,7.688645303,18.33606381,19.6694732,82.07524093,44.37910239,68.12819407,44.20130388,121.048947
"Sacramento, Ca",Medium Water-Using Cluster,42,0.558058925,0.041594454,0.008665511,0.005199307,0.445407279,30.84491979,0.498891522,0.503163894,5.871428,25.06928,47.20449705,6.398904169,18.03395127,17.57790931,62.69577776,43.27382534,48.8282694,47.98143847,112.0217978
"Sacramento, Ca",Medium Water-Using Cluster,43,0.559027778,0.043402778,0.008680556,0.005208333,0.444444444,30.88193202,0.504790253,0.502520639,6.969715,14.490579,59.01289031,6.170967187,18.47585601,17.3851995,39.29071025,46.49479825,64.22776721,49.01627586,116.9549302
"Sacramento, Ca",Medium Water-Using Cluster,44,0.558669002,0.043782837,0.010507881,0.00525394,0.448336252,31.17477477,0.498924488,0.502217164,10.990671,0.85448766,60.74876647,6.622746535,18.32997071,17.80279257,52.22154993,43.01051077,,50.31441047,116.0303995
"Sacramento, Ca",Medium Water-Using Cluster,45,0.557553957,0.041366906,0.010791367,0.005395683,0.45323741,31.06481481,0.494150174,0.501879962,9.110375,30.22794,57.6002128,5.992316245,19.52963695,16.07400356,36.3227388,42.79575793,89.88383026,52.78926538,121.5005806
"Sacramento, Ca",Medium Water-Using Cluster,46,0.563176895,0.0433213,0.007220217,0.005415162,0.442238267,30.92936803,0.500144382,0.503781637,6.1452503,43.208916,57.39575539,6.457733148,20.35626894,15.60419268,46.73805852,44.37733188,185.4420171,54.65539371,123.7426614
"Sacramento, Ca",Medium Water-Using Cluster,47,0.551166966,0.043087971,0.008976661,0.005385996,0.438061041,31.22140221,0.500158477,0.50207489,4.6210136,19.160242,47.8993356,6.814181764,20.40839119,18.15046845,39.30299658,45.07900157,211.9950257,52.56188696,124.4137406
"Sacramento, Ca",Medium Water-Using Cluster,48,0.557692308,0.043706294,0.01048951,0.005244755,0.438811189,31.41726619,0.496637678,0.496370459,3.7068477,14.884563,54.76947265,6.550619903,18.59567314,17.5368843,36.08887342,45.37863579,97.14393108,48.90225645,118.0055409
"Sacramento, Ca",Medium Water-Using Cluster,49,0.562283737,0.043252595,0.010380623,0.005190311,0.441176471,31.28291815,0.497092049,0.497694464,3.5384462,0.011074205,48.21261049,5.861889329,17.58171681,16.16354123,54.72223945,45.18995974,,48.01442253,111.5777673
"Sacramento, Ca",Medium Water-Using Cluster,50,0.562937063,0.043706294,0.008741259,0.005244755,0.440559441,31.27158273,0.498954331,0.495480699,3.4270687,11.383967,46.95657731,6.706223763,18.26802884,16.83645688,39.66867582,43.00095028,,48.36800765,111.3293212
"Sacramento, Ca",Medium Water-Using Cluster,51,0.564147627,0.042179262,0.010544815,0.005272408,0.446397188,31.01808318,0.498721049,0.499823544,3.276559,0.7605928,63.42891445,6.060692422,18.02793476,18.1502172,44.47672306,42.95089782,,47.90719255,114.2086827
"Sacramento, Ca",Medium Water-Using Cluster,52,0.555555556,0.041218638,0.010752688,0.005376344,0.440860215,31.17343173,0.504118444,0.499099545,3.1649375,0.022084596,53.74217281,7.043782,19.69281542,17.9782969,67.73437263,48.51672134,129.7747697,52.67306959,128.3272982
"Sacramento, Ca",Medium Water-Using Cluster,53,0.557142857,0.042857143,0.010714286,0.005357143,0.441071429,30.87132353,0.501520766,0.501496022,4.4210496,0.0493022,66.51655106,7.055382174,20.77478873,16.902792,43.30812333,43.75644481,39.41689848,53.6360034,128.3614351
"Sacramento, Ca",Medium Water-Using Cluster,54,0.560283688,0.042553191,0.010638298,0.005319149,0.446808511,30.89963504,0.498357356,0.503121767,4.0248337,0,54.5473583,6.775542104,19.50406558,16.40728226,43.74535665,46.12014402,,51.0969669,121.4545521
"Sacramento, Ca",Medium Water-Using Cluster,55,0.5609319,0.043010753,0.008960573,0.005376344,0.446236559,30.73062731,0.494797952,0.502128368,5.3560095,0.040303666,55.61502536,6.338411422,18.3464062,15.75767474,62.77887726,43.23541174,,48.03700803,116.4397843
"Sacramento, Ca",Medium Water-Using Cluster,56,0.562831858,0.042477876,0.010619469,0.005309735,0.451327434,30.86861314,0.501354863,0.502690429,6.5814676,0.008636797,48.07174051,6.09628112,18.33765892,16.19769916,52.41671915,44.51025085,,47.44274154,112.54928
"Sacramento, Ca",Medium Water-Using Cluster,57,0.557142857,0.044642857,0.008928571,0.005357143,0.446428571,30.95764273,0.49860791,0.500431701,7.916207,0.012414303,49.57506967,6.236481303,18.69716675,17.450069,73.0191404,43.56529896,65.80746849,49.09210514,119.2301942
